ISO3,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ABW,,,,,,,,,,,,,,,,,,,,,,
AFG,0.7426566579003733,0.7637864650355264,0.7904065923836008,0.8131619765459767,0.837347212640185,0.7242557285861041,0.6234094266169815,0.7123651096843161,0.70858880148454,0.6612289783781765,0.6661657235555694,0.7846238245160443,0.914373058894481,1.1323024126879049,1.3284116363083638,1.5332952756311549,1.9463823137797394,2.1517021584669433,2.364145387782906,2.595083593156339,2.71811120736181,2.7298321392048774
AGO,11.250461269629147,11.207079313192626,10.488468937711351,11.071251134713721,10.206172370869137,9.871017444876399,8.472919438870612,9.389581856519541,9.990354540046097,10.297393478939416,9.869503347861091,8.231305950336926,9.384194859472185,8.018664031666463,8.0251285839419,7.997004313107508,9.119486871146911,7.388103782824638,7.7741278562472464,6.810240704594897,7.388724175013962,6.2449544914370065
ALB,2.346457601895235,2.29795586093958,2.0677950919882946,2.176741153193353,2.5604916143899628,2.719302874335511,2.9508135651154364,3.185830266043048,3.3194982524108307,3.3532225129082547,3.2940537349156744,2.9239306851320963,3.0504875898016746,2.894160581465022,2.9513045005002527,3.038083144611728,3.197719946509615,3.0857802076333583,3.1121636203616325,3.2916779735170487,3.22837862841119,3.1952980788922223
AND,6.891151135473766,7.302672467371038,7.617330203491536,8.107012565869477,8.544352959453162,8.71692919406637,8.315884824995173,8.279918342874273,7.925446147959881,8.00062955773569,7.988131918292822,7.408047609052634,7.2565429829229355,7.154611146884167,6.866912139043131,6.986465203850845,6.925621216282375,7.0365292925861675,7.0567261742639955,6.943304760582228,1.1536834548973862,1.2937112695188688
ARB,,,,,,,,,,,,,,,,,,,,,,
ARE,37.13733235614408,37.37112691532441,38.47475557412287,38.12720966126288,37.585543523776195,35.80975743300547,38.49252691494493,37.797766283955546,37.49799295892274,36.34938074065335,34.11994834603796,30.682011571695572,28.207905605561372,28.157185421173633,25.490781537106,24.368455253972286,23.9717610039906,24.75935274321902,25.815647250299254,26.027289475183615,27.275475283118677,27.691545116002814
ARG,10.087523978434698,9.969819874237276,9.992588080312801,9.971034669747015,10.065204315832373,9.935779238994817,10.282046843875461,10.248197343493796,10.724937400014094,11.345482637262648,11.01768339341666,11.777588110607011,11.732097042419426,12.035381096283048,11.597768414566705,11.074212596393396,11.15131809345712,11.454410079670007,11.054207485806378,10.96380318494475,10.909542124743398,11.059323931378602
ARM,2.1135419606458488,1.7928042267253452,2.045904217850179,2.039446235661551,1.8614305757615193,1.997008722008893,2.065108613240231,1.9512336608900922,2.110716874999172,2.2594577301447654,2.492227303205447,2.687347864842966,2.9223035526618197,3.143466576420974,2.787307329544904,2.7212832501366724,2.871507346678542,3.1828263289773453,3.150900888464321,3.1280011729146002,2.9840512204017497,3.2219106270600983
ASM,,,,,,,,,,,,,,,,,,,,,,
ATG,6.553079947575361,6.840237698260014,7.252036148610956,7.374631268436578,7.633178884216728,8.024626394443276,8.418380562606849,8.812823296506801,9.331651954602775,9.709221270663214,9.942920272509667,11.607661056297156,12.139099802442102,12.529714158576999,13.141816337352731,13.291225519152997,12.100433598870627,12.166930283489476,12.129026618296255,12.208033534279727,14.428317978752967,14.599003459329081
AUS,29.00121735281098,28.24149418382393,28.52351892855214,29.616802950136282,31.14075874458417,31.752728032162064,36.10930819553907,35.034654019560946,31.182584919127034,33.0097280324334,30.52052483966501,30.794911561076244,30.189268086577425,28.11494079777121,28.486471784138633,26.28660909823323,27.653954176593544,27.178434963609813,22.8838225521831,22.915198303470238,22.51973936003934,21.458062734067806
AUT,8.192969596684968,8.659360823076518,8.52279751070558,8.509689801247093,8.255421076522925,8.265550080970437,9.365488176071178,9.527395406830301,10.211264700779655,10.09916096077737,10.017223255369066,10.016156222044227,9.688400451956587,9.632883318095688,8.733930113936617,9.371782111685624,9.038754389337106,8.683283291761521,8.70183257362801,8.209346767206982,8.271721599930762,8.223959065401134
AZE,7.867273910214704,7.190519129202628,7.132969731764105,7.1730064450903575,7.147912686730764,7.346619287826455,7.355261860143998,7.415610717148294,7.077883435955356,7.172696081382051,7.574015264810501,7.083463471839991,6.847447356461142,7.567838966611132,7.514046505722489,7.897876949950587,8.068171635225761,8.100446395914535,7.962364289104124,7.8898140225162265,7.655445071326633,7.581617682324685
BDI,2.109555585286426,1.9818118843037693,1.9895036531403285,2.0079016264003173,1.930710163066823,1.918834853377659,1.409843928744649,1.5169792036619907,1.5023547021820616,1.3447017419285996,1.2030096422716408,0.41273164070422536,0.3421428111725272,0.4233271991909528,0.4536973836069728,0.45184184336718075,0.8271560811153235,0.7830423314414857,0.8249225993049057,0.7720205922271545,0.7234230607586789,0.7379864107525573
BEL,13.165876329350525,13.675786581719914,13.315660314627534,13.543064947121476,13.128740373340854,13.153517863675162,13.132657435860544,12.371301638425653,12.654039804617002,12.46984853955955,12.014944338551548,11.725492270636648,11.241612317306155,11.324958522304398,10.592328453322759,11.156811574889135,9.924567848712442,9.80108638461098,9.827583132329522,9.244310203793237,9.628181025059348,9.473656527839136
BEN,3.4611462625546983,3.596827768560542,3.5420691956350883,3.604180045175893,3.4618338445803167,3.3950140337441965,2.608548323075069,2.7003339367277492,2.5995421880433027,2.5096761240381293,2.6208231414173366,2.6043894672161523,2.660029642357891,2.53423021779777,2.554583112159726,2.55237949056549,2.5029516437775543,2.4277313107857874,2.405896174834986,2.3884881288154323,2.403566128136739,2.4401983541860073
BFA,2.449980069134632,2.523922066916713,2.505263209215918,2.508040133018207,2.4302691350236083,2.478475512713623,2.108905063021434,2.1573077580105915,2.2995552375689483,2.3038134405335637,2.2902816509995207,2.3501038673598487,2.3505438281349713,2.315904484256853,2.312910199775472,2.319096235573014,2.133452921111179,2.107264595553044,2.10510593620545,2.05333589749174,2.058460271716756,2.0717160190574275
BGD,1.1034998458364957,1.0801536204882805,1.0762266395487292,1.0553230295538947,1.0686186831849225,1.0669143788050832,1.0789561110387587,1.0847831844430482,1.0795924728337862,1.082734967503935,1.0920951450494605,1.0476779545829336,1.0508874587572936,1.1145208301573162,1.124963017765925,1.180142249966678,1.2533346613629621,1.2583455370621996,1.2729382543906944,1.2917407732286492,1.3377382678696375,1.3267005480251925
BGR,7.0984444925314065,7.204502401460942,6.8743422214543966,6.461351911022037,5.685316974690353,5.676747074602591,5.82334537207606,5.564515007411485,6.2273908222766705,6.108702244177036,6.165318269867027,6.728042623741913,7.3581859421009375,7.075017473998543,6.126717606676551,6.391639135653515,7.2261336184231295,6.479705136459798,5.823720615571811,6.198835039835613,6.5840149423425025,6.182814329538532
BHR,31.93204860057797,33.438978616334815,34.087986674084895,36.09255336483624,35.912847719157135,36.08125655458607,35.682285730669705,35.39432983380172,34.74986772962394,32.99415311793542,34.2906370478337,34.35870361366335,32.879018533302315,32.66522584401614,31.24694112445109,31.397579098367263,31.04484524911376,31.44753269951067,33.2768326782147,34.35435884961548,34.23841218907884,33.01325369566788
BHS,1.9629957456528566,1.9015557543189965,0.8351951224604849,1.9958912170462875,1.9383667389870163,1.97952699370242,2.941001526677197,3.087824221543262,2.6506647420072875,3.9197978011502252,3.663127695400158,20.964677237616794,20.59936749568006,19.96037022704194,19.879635244448004,19.52431664891729,7.703496052305904,7.453573314557296,10.213308349311486,8.606896849444059,10.047941508153263,10.50456300224115
BIH,-0.4465859677988013,-0.17532558093201486,1.1268525482659586,1.8878853194020786,1.9234087932907227,2.9030895911042296,4.94473190339959,4.958255162344287,5.188490800396473,5.387607546263556,5.558608260469,6.05775073404748,6.388883130744081,6.872173053037461,6.962106972867323,7.024746105219524,8.011089336073802,7.614483552160738,7.646915193762782,7.024488642498903,7.187928013411245,8.047209508287445
BLR,7.243476554836178,7.218503937007874,7.281802905999802,7.12384546628265,6.9224906445146965,6.681623830991392,5.843754208192959,6.553107845605739,6.153061592166953,6.314396515735735,6.468392985658504,6.07709129192485,5.809044349449265,6.2636538575575,6.00835299915376,6.467463589960701,8.920982327777855,9.332774754490334,9.19501664748045,9.292300151427341,8.872856393767671,8.49336538710486
BLZ,61.21867193652972,45.63239478807848,38.49625417456449,33.83367210437623,27.65829246656736,22.562319309382772,27.953878061498532,36.47409462683609,37.74705391110699,24.882099354801376,32.69908386187456,25.812740921775724,32.773179500041806,27.24697952891406,22.659738443692298,28.809417485362708,21.772242359275307,9.792899408284024,22.099127894363853,10.13113881924124,14.43481200111932,13.192182410423452
BMU,,,,,,,,,,,,,,,,,,,,,,
BOL,15.22236353202915,14.453803938083112,14.281650372197245,14.141457306199355,14.533007244946328,13.179676950022,12.814334339327536,13.558563638663706,12.84665100575208,14.665280411739326,13.923931897404616,14.190917599867001,14.893645290826253,13.946473439055517,13.46514404315078,16.892917314767544,13.973430214216181,13.357518581231481,13.051137618312987,12.945386440800496,13.024242552482905,13.682247877116843
BRA,9.751641860083653,9.573021819292334,9.608092959567259,9.667918738524106,9.578358236563739,9.422488679866404,10.721062671068285,10.833445844634593,10.7740945144231,10.897659631890901,10.828514319056477,7.551522379896755,7.71117963471005,7.573594013221721,7.391901658262884,7.869967772046133,6.6213355215672385,6.789895929944275,6.8066448807405315,6.97082246980704,6.895524046647242,6.690723417577557
BRB,11.656107236186573,11.758141764245513,11.894685424722303,12.772150770784448,13.015296671116024,12.927462571128666,13.027522935779816,12.946877571546128,13.050023876440333,13.150055942226937,13.281558176481871,13.550672668365307,13.52709006099749,14.43135461839069,14.37190506004895,14.0005883791572,13.887563739677088,13.852661261896369,13.823620451923347,13.165979109979812,14.930394919459982,15.220646894988034
BRN,57.41903781040274,58.17045387398152,59.751633232678756,70.1250846013085,55.54704025014561,56.03829934116729,54.75922995935701,54.0685502707753,56.015828221900804,54.02954097147452,53.21625574478108,57.52667698365756,54.45841611883776,53.581641501129354,52.30447036514147,49.11924990865724,44.70545203308203,44.33706192401294,43.24701239549875,42.462948636914945,39.96076229130865,40.01905669366365
BTN,-5.218659982791515,-5.152687616004728,-4.875758778631488,-4.748598897545435,-4.533805402842454,-4.517605973391809,-5.002981909747532,-4.869987565298417,-4.826078023187473,-4.805773189421037,-4.454796150686177,-2.2056251045770523,-2.000373001883058,-2.1887604915330705,-2.1523669402334877,-1.8380663541953866,-2.8703385845624827,-2.5228661469847475,-2.56252129567835,-2.3920250995749983,-2.4179942737499243,-2.470446268472355
BWA,42.057645997002396,50.26815441972978,56.22474317152734,60.907817116632316,50.00422291003214,41.56184926496987,33.158613178175145,87.00947178351818,51.55102808006006,17.12803032748862,44.04478293881644,22.6427468043061,44.677063054964144,24.106838501408667,14.4765953177326,18.91696714567172,23.747123402675992,16.758590493691994,32.16428707183778,16.431949608687866,62.172398378660795,32.40361787157445
CAF,17.86724987091393,17.767793260027332,18.41449624989241,19.565575176118948,18.173059465196033,18.201161567035957,16.356718317858753,15.025796080510704,16.69594899078399,15.063606805770384,15.330397173917673,14.654926860137603,14.759374084387602,15.147310106365802,13.38751044638483,14.156207941701043,15.040840657614702,14.389997328924368,15.110358903061236,15.131575263066525,15.763926136780936,16.689119368524096
CAN,24.192289816321995,23.74957185387828,23.43881558277303,26.841497477066373,24.481530156322993,23.831924480858042,29.110372096852632,31.299984926696133,31.651153892292093,30.088612772656038,30.136070078442792,27.08284325274858,27.19204962749732,26.40680013227011,23.815828620000747,26.006260452724902,22.03712314929401,22.807366963315495,24.437508882518845,23.122158813130802,24.137249548412136,21.58075521815084
CEB,,,,,,,,,,,,,,,,,,,,,,
CHE,7.183958042730773,7.227246053013002,7.00108027952409,7.196904754303128,7.182259888065368,7.0362250756863975,7.25602481045952,6.973469107325945,7.084070434109493,7.0896696381751445,7.141209998769685,6.809252994481245,6.501024947699791,6.620312709418222,6.346987686069078,6.488254368197764,6.119510166197403,6.222441530495528,6.278628704965766,5.739652536089897,5.573266479893016,5.5796147247370165
CHI,,,,,,,,,,,,,,,,,,,,,,
CHL,3.164621657694328,3.539363161419776,3.985467550192003,4.017296876636805,4.150948373651304,3.861206947852132,4.044827464198025,4.061995577901596,4.077692052797121,4.370910193967882,4.379980350646841,4.369438535097121,4.831158979068305,5.059174930145321,4.843604115221756,5.067242055928849,-0.273883957688178,-0.15057170986302745,0.015934888225580198,-0.31983856711420977,0.03172067463976026,0.2053921705383274
CHN,3.275248888870445,3.269253829411523,3.2432575249476656,3.3246264901142175,3.2562672871756595,3.3866367823101506,3.500640798836341,3.71991565135895,4.180277864017386,4.731408290415293,5.259265793268494,5.708501777242147,6.148078170705334,6.338865591418142,6.752550215585235,7.31748778691864,8.021024752070112,8.222744587045929,8.524473618294067,8.496939755327025,8.448111900351511,8.397159571034297
CIV,1.9514411579574362,1.8390566955199228,1.8366676992277207,1.7826199240074065,1.813183697962891,1.7137993911514957,1.4359439070467226,1.3376634553651883,1.1505936779280905,0.9944078331959043,1.0106505680292053,1.669428964651188,1.6076166603125297,1.5016141587117415,1.3799190962606735,1.2725886928083885,1.1912316788686674,1.2419253964832906,1.2482170349254025,1.2071875078788412,1.236107088464925,1.3084151537058288
CMR,14.491189256931698,13.735779013003754,13.443527876184021,13.355276991596172,12.961376843892827,12.734349644787319,12.359916654686353,11.940014190344037,12.085092047343991,11.568241209011571,11.657656367275104,10.848525933903339,10.804428892207817,10.631254912955951,10.220355121210956,9.900575879318277,9.61093805395748,9.270539168563237,9.467644093040734,8.946797921052147,8.906203215607205,8.709157642900212
COD,4.896306866081233,4.915658383305958,4.93187104440669,4.866670247494273,4.588671076126012,4.3892659901558675,4.053394542412951,3.96477631206465,3.964758394557728,3.9243338091928828,3.850625588849015,3.6961338902585115,3.5573464207550445,3.4770045518881063,3.3750970838821717,3.2798537708111413,3.2159315101861874,3.1054430633733943,3.1246318341616894,2.9709581788834307,2.8837473275464798,2.85369325135434
COG,14.81050859138767,7.222315951195523,7.306576267403253,6.999481984126151,6.7831016843221486,6.3215228187149055,8.244422739690354,6.938765769681913,10.508018674921233,11.442918721948185,14.146614128672082,12.74184336450884,11.1864470621258,9.44787044003145,8.597500211680876,10.089544709294993,11.818394464058338,10.913046389537666,11.019388629435959,6.797588502702359,9.861833427888046,9.991971490056512
COL,7.90495971081647,7.687911985598813,7.676586133952571,7.600032624072546,7.231123724729497,7.218274816674088,7.676874337660303,7.540239400949619,7.663942820762451,7.595311859231716,7.4130569643776765,7.194989492926501,7.289165667295784,7.175238490135855,7.187477360362515,7.202577466626274,4.0273219301213,3.955999768039689,4.131210550503968,4.276205715961706,4.202592526742102,4.816136515216334
COM,0.7572666041220546,0.7367583043916934,0.7371208061312513,0.7567158531971245,0.7374519710767555,0.7006455157765088,0.7555478801485191,0.7550761309899048,0.7715903849550163,0.7702251066594332,0.8665412089394353,0.7981801492596879,0.6545930613135501,0.6846928543932176,0.6981041274292539,0.7539597385499615,0.7076449716871247,0.7183600392887683,0.7417347152075846,0.7242655289113631,0.7589166272201527,0.7541553962332452
CPV,-0.23298919965621148,-0.2528234053795764,-0.22262955184671213,-0.14544960898296785,-0.07135178331890442,0.0,0.9639461200021116,1.038489584626742,1.1112839775076122,1.1607101794282735,1.3821938872475337,1.2788541466845706,1.3471982486422767,1.2478111313071654,1.3767000704788246,1.4411737243582716,1.2829353560947447,1.0688095638663195,1.0552068596262223,1.0419299630114862,1.7532392047154512,1.7509310057874858
CRI,4.690407707273431,4.556263940653492,4.469004549403609,4.576897263246779,4.431941895748991,4.300454374299031,0.8824825722086407,0.8632198833190073,1.19114718280483,0.9254098370355643,1.0407182169090108,1.111517158787245,1.4166917160768173,1.4294916678336367,1.3205802589841487,1.3523025627335126,0.6324078594699084,0.6335324232081911,0.7633737492637767,0.7611467332416343,0.7157880145319406,0.9450242838583525
CSS,,,,,,,,,,,,,,,,,,,,,,
CUB,0.39032895270976464,0.670061584418664,0.8899216104632943,0.8424911212306675,0.8660609652790746,0.8879757478364578,0.9843553775495498,0.8580624521246243,0.7881250131910754,0.7466424422674287,0.7778658451361452,7.098680359405991,7.1957267906258595,7.159402653971431,7.290649468156697,7.561132217193345,2.86383777400244,2.865746696240888,2.740473928272615,2.7054271806724777,2.713518256997641,2.4031528942509506
CUW,,,,,,,,,,,,,,,,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,,
CYP,7.774295257212266,8.060241143180338,8.079085268012433,8.231521444874117,8.422907717327217,8.512758536611221,8.247628806718069,8.280755483313612,8.836883015973823,8.64997110078305,8.602050090399372,8.330886354658553,8.479730904858735,8.561683415575422,8.241635650492722,7.900328236617977,7.627798971047258,7.092223575079777,6.44306238667816,6.769158671682787,6.752886557535197,7.058700874304705
CZE,13.2222963841401,13.389895592356979,13.162682035001302,12.536946154952808,11.75823085884094,12.82488464478473,12.873160898361052,12.34392830145899,12.7771263051062,12.824233083500891,12.510752881929047,13.110776982499594,13.320933216867006,12.73038555253388,11.917920600049637,12.190662767640372,11.37471408395204,11.041040226776591,10.532350694370471,10.264744715779917,10.420954405811688,10.57793754729645
DEU,12.276982466195232,12.585755075292775,12.10364809819485,11.78321818314447,11.355264807194297,11.225679013210657,11.786653114741757,11.542943049209468,11.523468774923009,11.285775676212179,10.992680414323749,11.146268003218541,10.797729113421946,10.871500979958652,10.184328507376478,10.574131359541132,10.121584205131503,10.27306863866348,10.466162415174391,9.924613342388788,9.902602031072142,9.820802325293199
DJI,1.6973673356726333,1.740065314594487,1.74014886595255,1.7047216380611436,1.7143469409621772,1.7280206916542176,1.732570274823844,1.7538175654870123,1.7508270354022493,1.7236843298950366,1.7108115630434062,1.6738760803108124,1.7257412306893902,1.7516824726406797,1.691182776994599,1.7376856407656291,1.6633984401539699,1.6932830800704037,1.7547971058301153,1.8359934838922172,2.253846583070111,2.2386967340858797
DMA,2.1097639877352385,1.9736100146611029,1.84138585532373,1.7097670442402222,1.7183360778979022,1.8664752333094041,2.7274945808989246,2.577430301988917,2.710413694721826,2.69955386320366,2.8333026392214085,9.89846997935462,10.593968500600324,10.165614807912236,10.162171317271458,10.299387680239285,4.371368943538835,4.509265130698232,4.506026810859525,4.501652950692833,5.197870278015818,5.329070077271516
DNK,14.489699090815808,16.95777030685869,15.067196897780905,14.252805172637103,13.670189347624742,12.82676507074666,13.223151599906172,13.078664886137862,14.115379920579887,12.88550349401788,12.147029430390491,13.400102110028705,12.456426311165668,11.762733541320015,11.176704365939749,11.217295580875836,9.954094480782224,8.954548023346565,9.18800085201388,8.38667664869606,7.926477478686925,8.145935499414282
DOM,1.484797704945246,1.573038200685724,1.7577046776591034,1.9611838976941298,2.007603002319351,2.069334877051643,2.284092493651002,2.5272278717130994,2.2270388732968547,2.119351349231217,2.2314418510986336,2.365846933066166,2.4799598152280025,2.475133682065325,2.3880785282085117,2.504352446967913,2.504786914781198,2.558677648002283,2.5128818784294618,2.5026615372598493,2.70092047214074,2.779449347805577
DZA,3.6150211151519493,3.5983237435551105,3.6781789746077553,3.7989247353851856,3.9407765419692375,4.112139477070514,3.9816843157375508,4.1575748492965445,4.286490423413201,4.349360426228145,4.455844036589867,4.3378612801128815,4.482691647360498,4.527130650865657,4.71077603957516,4.6467989467292785,4.898606830652933,5.071703753009953,5.07208522508522,5.236143225589086,5.349120677405937,5.18083171670209
EAP,,,,,,,,,,,,,,,,,,,,,,
EAR,,,,,,,,,,,,,,,,,,,,,,
EAS,,,,,,,,,,,,,,,,,,,,,,
ECA,,,,,,,,,,,,,,,,,,,,,,
ECS,,,,,,,,,,,,,,,,,,,,,,
ECU,7.315452435417126,7.444134386107564,7.458507970412298,7.222229645752505,6.758497249060952,6.661870561463681,6.160437586195602,6.104935038058837,6.009120040138588,6.1994406161401105,6.2050447976171,6.254897085107,6.183306931871779,6.142102579029522,6.262849908734174,6.409249891263921,6.3441840901035516,6.344794676938281,6.390588327569411,6.413054094456075,6.178132027964436,5.97837077723368
EGY,2.3614707817562395,2.4312270366534166,2.528498386633724,2.580805223012009,2.6619036779223335,2.6203095989643472,2.748006950156887,2.7586190302774245,2.8080593142318198,2.901496362384263,3.100224249200935,3.1648030093219313,3.316795966915178,3.407249621117082,3.3878188739682327,3.352052443393335,3.35860072105218,3.4098861589331637,3.3079711653143997,3.2922437281319317,3.286041004473838,3.2867085599011476
EMU,,,,,,,,,,,,,,,,,,,,,,
ERI,3.5931045058074913,3.8470924176312473,4.045228202347053,4.0291293817348555,4.026986620660989,3.973973310254334,3.4193476120573267,3.200247636290647,3.0450143081070045,2.8788849780664263,2.7134507558216256,2.5597927493099353,2.6397146571908365,2.5858868694084687,2.6186568886381703,2.554854460034664,2.579362856925947,,,,,
ESP,6.466108062999619,6.272021264957313,6.785265010657584,6.99416850976378,7.575728500905306,7.972566660152479,7.864547363683871,8.15586032270377,8.232030965463942,8.464910507795613,8.667185682226176,8.691966287423798,8.881016860731899,8.01669387279561,7.154635945696807,6.794570278050081,6.767046411549595,6.622188779415841,6.080431711295002,6.066365091781176,6.300378048520016,6.105318420752472
EST,10.663815557755141,11.415702524876483,11.246592618262495,10.972790941279337,10.055788768014823,9.699459908302522,15.394978081787173,15.463805415594301,16.78679817905918,16.938827932919892,17.11723348895573,12.325420809171302,15.178864456842796,14.135174146841274,11.592226389362427,14.64541204303498,16.400000301332113,15.596932326097606,17.48107165646052,16.4771841207414,14.581038416246834,15.488793804482478
ETH,1.8775447471272741,1.7675570741088382,1.7595469384105686,1.8709687781945157,1.8328330381419968,1.680186173144431,1.7949095607807595,2.020327566225535,1.8941235115958048,1.8611384868474001,1.7362986929388113,1.8420367254065482,1.7940027231456521,1.898542547186326,1.8851651220095926,1.8811052911888462,1.6682951163250888,1.7925744603476803,1.856985293982746,1.7624885731073359,1.7710040053569251,1.8209809338392917
EUU,,,,,,,,,,,,,,,,,,,,,,
FCS,,,,,,,,,,,,,,,,,,,,,,
FIN,8.96082258667643,10.201825596005754,9.786306369757005,9.036580590503771,8.837523913584697,8.517816803765072,11.310699597995994,11.74095748219724,13.289816601298213,12.490025194274404,10.114187769343145,11.46542485114696,11.040478603518432,9.464751282559432,8.745294651247427,10.208168324585072,13.49226616622175,12.351377574796762,12.399401945808878,11.603013963898642,10.977216845748295,11.49345177144918
FJI,0.4771576877196376,0.5227018330260866,0.5045816009365035,0.4374141574715962,0.3968731357814618,0.44389314012473396,0.3071536075191203,0.08586249489424808,0.2573289742622011,0.6480326706282249,0.3164541555299147,3.6720741179170644,3.5757423552063528,3.2412188402351183,3.139507776724767,3.5240015910343816,-0.7991207355616834,-0.7629449211565783,-0.5891812460143622,-0.43856966275147063,1.2203166606610203,1.1004139161094866
FRA,7.777212480240175,8.066527092318223,7.877781602425728,8.106497612878202,7.897453213908232,7.793802585676175,6.929723099549639,6.755896710226978,6.792043927914014,6.69628742700231,6.65565557962126,6.836695355606946,6.688304410327226,6.562487067957951,6.261760698681318,6.290261135183916,5.409625975509459,5.433460825327713,5.418289609306925,4.8959414882965415,4.978341135589516,4.939954967274597
FRO,,,,,,,,,,,,,,,,,,,,,,
FSM,1.3949725190413749,1.3847730356994488,1.3827433628318584,1.478633742422002,1.3917109694658614,1.4897301726224839,1.9594487417539865,1.6817714659441279,1.6838008998980365,1.6881594372801876,1.5075992424313807,1.5184443537595733,1.723411588985485,1.5452517311648302,2.0393299344501092,1.554741475644003,1.6433059449009184,1.8180774309609018,1.7937050393671052,1.8614001451892113,0.4591579044033243,0.5443905094587851
GAB,8.01883227367998,7.125175770808344,6.807799267175893,6.486841284343295,6.013083669432185,5.552118271516494,5.405392514962206,5.16178108614741,5.20473077450485,5.451342337650826,5.3935531937385885,5.041422170510547,4.9776751608576815,5.446020519709721,4.512635379061372,4.91336953710887,-50.49758553039679,-48.72885472903076,-46.71253902571776,-45.45068478607071,-43.66206873181817,-42.31343317032501
GBR,12.268216135292162,12.599766706007449,12.176390419842573,12.070687469575578,11.574666954180147,11.538478387932294,11.625910041823134,11.255762312444876,11.352514788656043,11.18225415606696,10.999780368623766,10.874191946267693,10.528279009275932,10.099665903511406,9.134137288569145,9.268977102624948,8.506483128595052,8.787411471060183,8.439023455379813,7.754832498373355,7.442539008599378,7.0344275896486765
GEO,2.730948734166616,2.4689989244604327,2.395450207854732,2.3329210268528637,2.3164674616904875,2.440441575215513,2.0277139169678553,1.875071477674459,2.026957266376094,2.0675571761039278,2.2524201985973495,2.345151090868935,2.5698429960638918,2.346399809377752,2.556090455715536,2.5061432198790765,3.838739913657635,4.089706436849301,4.180039745345738,4.4361826889934814,4.531207889026209,4.622394872709761
